,timestamp,X_im,Y_im,Frame_Probability,X_tcp,Y_tcp,Z_tcp,X,Y,Z,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz,x_filt,velocity_im,velocity_force,force_curr_filt,stiffness,class_num,Frame_Probability_sacrum,X_sac,Y_sac
458,1623073154.308726,297,94,1.0789287090301514,-0.0018467445576089841,0.07600064436705117,0.043473279612059046,0.7948210207960074,0.029850771384908964,-0.17869135191905047,1.1706678419591119,1.0954870479653311,1.2296737247195937,0.2938539981842041,-0.9592369794845581,-16.88140106201172,0.26091599464416504,-0.0314829982817173,0.039659999310970306,297.01256064799014,0.0005745014625192511,-7.142900739397291e-05,-16.23997007097517,0,"[0.0, 0.0, 0.0]",0.0,104.0,44.0
459,1623073154.3441658,297,94,1.1100655794143677,-0.0018872979486727753,0.07654287440418867,0.04343063488264409,0.7947717401988059,0.02980287236156977,-0.17815028476060302,1.1692961413289915,1.094209910376234,1.2304009580434827,0.2938539981842041,-0.9592369794845581,-16.88140106201172,0.26091599464416504,-0.0314829982817173,0.039659999310970306,297.00916731091047,0.0005746361398732447,-0.00014514334542410623,-16.4242559160505,0,"[0.0, 0.0, 0.0]",0.0,104.0,44.0
460,1623073154.3833632,297,94,1.1100631952285767,-0.0018872979486727753,0.07654287440418867,0.04343063488264409,0.7947717401988059,0.02980287236156977,-0.17815028476060302,1.1692961413289915,1.094209910376234,1.2304009580434827,0.2938539981842041,-0.9592369794845581,-16.88140106201172,0.26091599464416504,-0.0314829982817173,0.039659999310970306,297.0066907049218,0.0005747344361250996,-0.00018171495710100417,-16.515684945242747,0,"[0.0, 0.0, 0.0]",0.0,104.0,44.0
461,1623073154.4148571,297,94,1.1100631952285767,-0.0018872979486727753,0.07654287440418867,0.04343063488264409,0.7947717401988059,0.02980287236156977,-0.17815028476060302,1.1692961413289915,1.094209910376234,1.2304009580434827,0.2938539981842041,-0.9592369794845581,-16.88140106201172,0.26091599464416504,-0.0314829982817173,0.039659999310970306,297.0048831694254,0.0005748061784447323,-0.0002182865687779007,-16.607113974434988,0,"[0.0, 0.0, 0.0]",0.0,104.0,44.0
462,1623073154.45265,297,94,1.0553914308547974,-0.0019435959560258759,0.07704676789092321,0.043399088543894626,0.7947331516050902,0.029739393656752204,-0.1776477365961813,1.1679913661822277,1.092981484478789,1.2311236609054805,0.2938539981842041,-0.9592369794845581,-16.88140106201172,0.26091599464416504,-0.0314829982817173,0.039659999310970306,297.0035639508715,0.0005748585398364721,-0.0002548581804547986,-16.698543003627233,0,"[0.0, 0.0, 0.0]",0.0,104.0,44.0
463,1623073154.487865,297,94,1.0553926229476929,-0.0019435959560258759,0.07704676789092321,0.043399088543894626,0.7947331516050902,0.029739393656752204,-0.1776477365961813,1.1679913661822277,1.092981484478789,1.2311236609054805,0.8038539886474609,-0.9592369794845581,-16.741397857666016,0.24991600215435028,-0.05448300018906593,0.03466000035405159,297.0026011274048,0.0005748967558256764,-0.0002834296090262278,-16.769971575055806,0,"[0.0, 0.0, 0.0]",0.0,104.0,44.0
464,1623073154.526275,297,102,0.9988178014755249,-0.0020256783082261143,0.07757172683144675,0.0433432262123048,0.7946688876297578,0.02965093353140103,-0.17712477871110227,1.1666359936031296,1.0915939107416548,1.2318714975185217,0.8038539886474609,-0.9592369794845581,-16.741397857666016,0.24991600215435028,-0.05448300018906593,0.03466000035405159,297.0018984166785,0.000574924647704357,-0.0003120010375976556,-16.841400146484375,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
465,1623073154.5631683,297,102,0.9988220930099487,-0.0020256783082261143,0.07757172683144675,0.0433432262123048,0.7946688876297578,0.02965093353140103,-0.17712477871110227,1.1666359936031296,1.0915939107416548,1.2318714975185217,0.8038539886474609,-0.9592369794845581,-16.741397857666016,0.24991600215435028,-0.05448300018906593,0.03466000035405159,297.0013855476201,0.0005749450045069275,-0.0003040008544921868,-16.821399688720703,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
466,1623073154.5973623,297,102,0.9988220930099487,-0.0020256783082261143,0.07757172683144675,0.0433432262123048,0.7946688876297578,0.02965093353140103,-0.17712477871110227,1.1666359936031296,1.0915939107416548,1.2318714975185217,0.8038539886474609,-0.9592369794845581,-16.741397857666016,0.24991600215435028,-0.05448300018906593,0.03466000035405159,297.00101123332365,0.0005749598618369181,-0.00029600067138671807,-16.80139923095703,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
467,1623073154.632174,297,102,0.8800316452980042,-0.0020919460153720204,0.07809296966887377,0.04327628297413999,0.7945943243148575,0.029578850267932527,-0.17660534515720522,1.165219320983529,1.0902984305198034,1.232578151608497,0.8038539886474609,-0.9592369794845581,-16.741397857666016,0.24991600215435028,-0.05448300018906593,0.03466000035405159,297.0007380423596,0.0005749707053889639,-0.0002880004882812493,-16.78139877319336,0,"[0.0, 0.0, 0.0]",0.0,104.0,48.0
