,timestamp,X_im,Y_im,Frame_Probability,X_tcp,Y_tcp,Z_tcp,X,Y,Z,Rx,Ry,Rz,Fx,Fy,Fz,Mx,My,Mz
1533,1623073185.5343354,0.0,0.0,0.0,0.0,0.0,0.0,0.7877539987163195,0.018180203292595613,-0.020933286018630252,1.1891196363776313,1.113294592779996,1.2193776700617074,-21.529840117968316,-12.721979853555968,4.103660288336366,-1.3466869404886936,0.09216299886325931,6.585008961242956
1534,1623073185.5655503,0.0,0.0,0.0,0.0,0.0,0.0,0.7877871110010093,0.01821760074915331,-0.020729668911866766,1.189867991017779,1.1140161703202993,1.218955004124215,-16.941333302004235,-9.969390663081768,8.641736120317411,2.017023197859528,1.6682022095510645,5.3580510613354795
1535,1623073185.596145,0.0,0.0,0.0,0.0,0.0,0.0,0.7878187523857887,0.018247594630269603,-0.020566401687077983,1.1904654350480754,1.1145922201041778,1.2186173255100237,-16.626472381582616,-15.346910266763286,-2.276235191059208,-3.4381843668358103,-2.4258338410988314,7.174918153606168
1536,1623073185.6267393,0.0,0.0,0.0,0.0,0.0,0.0,0.7878555037622414,0.018276844673366106,-0.02040285393251608,1.1910628190187051,1.1151682501771762,1.218279429027398,-11.533326060375467,-13.103514804947926,-3.5560755900323295,-2.0915894875721186,-4.050289210910181,6.098816049435418
1537,1623073185.6605375,0.0,0.0,0.0,0.0,0.0,0.0,0.7878958333386809,0.01830470027522303,-0.020239099882743264,1.1916601595612493,1.1157442470305055,1.2179413264040932,-6.216122641125258,-9.03814331657391,-3.5456125939325185,1.9310772810320571,-4.33623382373314,4.666805773314219
1538,1623073185.6876526,0.0,0.0,0.0,0.0,0.0,0.0,0.7879366287643084,0.01833231230168793,-0.02007531672763373,1.1922552793031673,1.116318119259752,1.2176042535174993,-11.00863015987759,-11.434176391319705,-1.1556956264335427,2.1515875981535215,-3.4999752718514947,5.835103719977995
1539,1623073185.7176955,0.0,0.0,0.0,0.0,0.0,0.0,0.7879778493226096,0.018359690197094734,-0.019911508927151957,1.1928428706611975,1.1168847313427703,1.2172712289853407,-11.855264225883886,-13.576314493895104,-2.789353073729451,-2.5888042671646043,-3.2175395896371297,6.3889014891071545
1540,1623073185.754308,0.0,0.0,0.0,0.0,0.0,0.0,0.7880090527344474,0.018380065013761243,-0.019788636381537186,1.193278462452777,1.1173047778100316,1.217024210829763,-10.83659045260596,-14.497143516949357,-6.524809950084661,2.3976681515089933,-4.762652369610333,6.960548601404814
1541,1623073185.7858021,0.0,0.0,0.0,0.0,0.0,0.0,0.7880512027291631,0.01840702587157006,-0.01962477815356841,1.1938524496326077,1.1178582907215788,1.2166985225655076,-9.952547708022324,-14.912108786973642,-14.107374064392406,-1.709212918435559,-7.66431477439226,6.855605836013669
1542,1623073185.810099,0.0,0.0,0.0,0.0,0.0,0.0,0.7880949268873223,0.018433813284070403,-0.019460858256682714,1.1944186804713484,1.11840429808407,1.2163770203812774,-10.273520253943346,-13.624120743507863,-17.51108608788463,-3.116679794221363,-8.885063281021717,6.5025641429956345
1543,1623073185.8406925,0.0,0.0,0.0,0.0,0.0,0.0,0.7881402914720138,0.018460951337513923,-0.0192969733967629,1.1949780077914327,1.1189436292656172,1.2160592620851616,-7.8677247357785935,-8.78705253832724,-9.215367490517243,0.00929979276415166,-5.692245373919501,3.909323991135263
1544,1623073185.8723059,0.0,0.0,0.0,0.0,0.0,0.0,0.7881743335913043,0.018481920979654967,-0.01917406939676176,1.1953966637076432,1.1193473182880587,1.2158212962309425,-9.784429429207304,-13.512329984486767,-6.267923264144785,-3.2446330073418914,-4.111411417469999,5.921658007800984
1545,1623073185.90506,0.0,0.0,0.0,0.0,0.0,0.0,0.7882194487617242,0.01851007885018323,-0.01901024544431501,1.19595702367486,1.1198876327516372,1.2155026224164962,-13.672807133656661,-12.274444247542768,0.6667545372854566,-2.1693629000282875,-1.4586902479032693,5.980639009414388
1546,1623073185.9406295,0.0,0.0,0.0,0.0,0.0,0.0,0.7882628037622992,0.01853912589413569,-0.018846627604601696,1.1965241187488027,1.1204343962719048,1.2151799469873847,-12.2602074702903,-13.036769566700562,1.0602529963511353,1.955027528125136,-1.5842554578919634,6.578564572805721
1547,1623073185.9642642,0.0,0.0,0.0,0.0,0.0,0.0,0.7882944522766404,0.018561267066107206,-0.01872397957434642,1.196950329888333,1.120845328810587,1.2149373021759444,-14.814371190926481,-10.016397120188834,-2.3573677418022685,-2.5230123784606615,-1.9310856964952838,4.862659457891195
1548,1623073185.995087,0.0,0.0,0.0,0.0,0.0,0.0,0.7883251482766416,0.01858370706606248,-0.018601387574346626,1.1973765233288693,1.121256240739818,1.2146945558118436,-15.374686320093284,-13.93138365566962,-1.7259128247490527,0.6100616345480975,-2.612102178148753,6.866950700068604
1549,1623073186.0252855,0.0,0.0,0.0,0.0,0.0,0.0,0.7883654263583655,0.018613895997799015,-0.018438043629220642,1.197944696122046,1.1218041315871177,1.2143706868165831,-14.593959630493606,-15.280287708869029,-0.35947755257061204,-3.16130532238922,-1.806938858682158,7.071303172468972
1550,1623073186.05768,0.0,0.0,0.0,0.0,0.0,0.0,0.7884048451211247,0.018644338387556962,-0.018274775307181895,1.1985128136339027,1.1223520020381217,1.2140466165663635,-13.387084963879007,-11.91717001730899,6.436661241725664,-0.8523328402157908,0.7880153594731996,5.479582729401097
1551,1623073186.0932786,0.0,0.0,0.0,0.0,0.0,0.0,0.7884531160464658,0.018682631052071755,-0.018070738473287894,1.1992207311657674,1.1230347059944392,1.2136425111811469,-17.924618388157302,-15.586682102685456,1.1281754031127031,-2.760966362349787,-1.1446346550640696,7.292167844350345
1552,1623073186.116675,0.0,0.0,0.0,0.0,0.0,0.0,0.7884915377013759,0.01871331494629363,-0.01790752505451192,1.1997791060330147,1.1235731966845481,1.213323552404262,-16.456247144567595,-13.518126300036398,-7.283052719774294,-2.2195057464012984,-4.606729190527751,5.898518481695276
1553,1623073186.1485367,0.0,0.0,0.0,0.0,0.0,0.0,0.7885296840297058,0.018744072618490752,-0.017744353295972827,1.2003297122168657,1.124104220696804,1.2130088559356351,-11.350400990148273,-10.648893692721755,-8.290724918810241,1.3377193009370962,-5.3188804286299645,5.374597801260482
1554,1623073186.1785746,0.0,0.0,0.0,0.0,0.0,0.0,0.7885676156516344,0.018774928637126466,-0.017581220720430085,1.2008725442894241,1.1246277876188515,1.2126984293908447,-9.497363871834384,-11.818308195734609,-7.745609926995472,2.135993577952192,-6.205129883550509,6.22863033490011
1555,1623073186.210027,0.0,0.0,0.0,0.0,0.0,0.0,0.7886054066899125,0.018805894852096196,-0.017418131735397906,1.2014076137664047,1.125143883920297,1.2123922681925159,-6.5792377022955515,-11.04851472305746,3.9288657349803513,-2.132946890725194,-1.4259838693327473,5.122100911488985
1556,1623073186.2432754,0.0,0.0,0.0,0.0,0.0,0.0,0.7886434747577011,0.01883702608353477,-0.01725511960055388,1.2019349829212036,1.1256524555362206,1.212090293384619,-6.657628595992202,-10.652551943742155,3.2751103121717757,-3.6527407795220377,-0.7202063487193374,5.325097098876441
1557,1623073186.273196,0.0,0.0,0.0,0.0,0.0,0.0,0.7886819387576987,0.01886825808353329,-0.017092143600553854,1.2024589649239201,1.1261577055191538,1.2117900642516504,-8.16482603750532,-8.325239618779433,-0.5453095812906019,-0.7003036696094476,-3.0186837341807826,4.088380443299539
1558,1623073186.3042958,0.0,0.0,0.0,0.0,0.0,0.0,0.7887107902449821,0.01889168208353767,-0.016969912995465273,1.2028541008343907,1.1265387237063242,1.2115635456300309,-11.943216092956028,-14.350886848243348,-2.6943450775840683,-4.099761237033531,-3.163081404030888,6.817155031571699
1559,1623073186.340289,0.0,0.0,0.0,0.0,0.0,0.0,0.7887300279405747,0.01890729825154045,-0.016888427559319002,1.2031199328724378,1.126795051012212,1.2114111042702496,-13.702471155877575,-11.957145135351386,-2.3025586818573176,-3.392923655025905,-2.87978649055951,5.8961332096418255
1560,1623073186.3645866,0.0,0.0,0.0,0.0,0.0,0.0,0.7887877309376511,0.018954154691457323,-0.016643982846086952,1.2039289524718355,1.127575180569286,1.2109468948437587,-14.886353641314491,-13.936178207415702,9.621003664467402,2.235943152427164,1.7740139729427427,6.968137487066429
1561,1623073186.3942802,0.0,0.0,0.0,0.0,0.0,0.0,0.7888261488160531,0.018985402206155,-0.016481033260089723,1.204477911637953,1.1281045420637783,1.210631680073151,-13.144334927011787,-13.451696655668965,6.584478075537211,0.04648138809668331,0.2194748336189303,6.012059522104028
1562,1623073186.4260085,0.0,0.0,0.0,0.0,0.0,0.0,0.788864498500533,0.019016661120356295,-0.016318103146018743,1.2050345617744525,1.1286413176330448,1.2103118585671415,-11.720746643020531,-16.107184466162845,-2.0967625035532516,-3.7304292270506427,-3.0099604231281627,7.440230876042932
1563,1623073186.4573443,0.0,0.0,0.0,0.0,0.0,0.0,0.7888836334277317,0.019032295855478415,-0.016236646704941307,1.2053157695357064,1.1289124862304807,1.210150217172413,-11.47422196127519,-16.493896385381703,-7.2305424377850835,-3.4373801026817103,-4.746458953525867,7.775346894826428
1564,1623073186.488952,0.0,0.0,0.0,0.0,0.0,0.0,0.7889402406410067,0.019079266456032883,-0.015992368340726558,1.2061631972720375,1.129729671272864,1.2096628045770745,-14.81895095084104,-12.645739464131232,-9.122855730227142,0.1792568051255449,-6.090055078252818,6.219417357278699
1565,1623073186.5204465,0.0,0.0,0.0,0.0,0.0,0.0,0.7889671084486535,0.019102849679155647,-0.015870378258601332,1.206581312856341,1.1301329129104727,1.2094221623727053,-17.44864074810859,-15.585900622288372,-6.953134108424592,-3.7806577127034524,-4.434955451634665,7.531229530759577
1566,1623073186.5555403,0.0,0.0,0.0,0.0,0.0,0.0,0.7890003944976728,0.01913443858037407,-0.015707945990013995,1.207133985678057,1.1306659995244255,1.2091039381452124,-20.03624080521195,-18.08067498669946,2.0174253308158097,-1.6985602917363518,-0.14135844376925763,8.150310989944847
1567,1623073186.581241,0.0,0.0,0.0,0.0,0.0,0.0,0.7890326026974297,0.019166082570391145,-0.015545573980025042,1.2076863006865153,1.1311987494381779,1.20878572868411,-23.71688423874811,-16.213339395224374,3.8779193865543387,1.3756316486454976,-0.04378804527885524,8.059152918733739
1568,1623073186.6304195,0.0,0.0,0.0,0.0,0.0,0.0,0.7890638961946838,0.01919777553725844,-0.015383263913724585,1.2082385835510414,1.131731466363563,1.2084673471471479,-18.505248562375538,-14.788129342735722,-2.8274981665062895,1.6118168757063733,-3.842566742172803,6.712412102943991
1569,1623073186.65675,0.0,0.0,0.0,0.0,0.0,0.0,0.7891096881946831,0.01924539153724574,-0.015139951913723854,1.2090669399945468,1.1325304881058322,1.2079894487360017,-10.126235102360983,-15.919056811738328,-11.582499102515747,-2.7084304340113734,-7.307228356755768,7.626132560524254
1570,1623073186.6885974,0.0,0.0,0.0,0.0,0.0,0.0,0.789124380444446,0.0192612914275078,-0.015058875803978999,1.2093430396696916,1.1327968155062809,1.2078300618289177,-8.844481505809531,-11.143559641920834,-10.800767342403324,-3.273262470376904,-7.0004802584556005,5.707518558741335
1571,1623073186.7250588,0.0,0.0,0.0,0.0,0.0,0.0,0.7891682044444411,0.019309003427443787,-0.014815671347545356,1.2101751534601295,1.1335994623665127,1.2073494052515492,-6.338752853086544,-13.338736586806714,-4.750423634539887,1.8808805036833758,-5.048813744225616,6.596021463580694
1572,1623073186.7578032,0.0,0.0,0.0,0.0,0.0,0.0,0.7891975101919132,0.019340808332705003,-0.01465355578876793,1.210738861502402,1.1341431924378642,1.2070235231068172,-9.036747738035098,-11.910361203378427,-4.456810060644762,0.5004848994021612,-4.314689410541814,6.38931984672776
1573,1623073186.7815661,0.0,0.0,0.0,0.0,0.0,0.0,0.789219752225895,0.019364652952183915,-0.01453196824802461,1.21116668608514,1.1345558463209289,1.2067760521202562,-11.184236381716547,-14.17393978329414,-4.684858837212335,1.7510752067489255,-4.8994649657722915,6.874481185513269
1574,1623073186.8118844,0.0,0.0,0.0,0.0,0.0,0.0,0.7892501554666056,0.019396417591480756,-0.014369840021244834,1.211743848986467,1.1351125185783513,1.2064420099003175,-12.669241987003462,-14.395849975778134,-12.621321928039361,0.8123352081430982,-7.3295904128079155,7.227439547600258
1575,1623073186.842471,0.0,0.0,0.0,0.0,0.0,0.0,0.7892823087415948,0.019428079905047833,-0.014207725306624676,1.212327312412836,1.135675297246863,1.2061041050847368,-11.566706904505715,-11.146756893715354,-12.08720513522042,-3.1342847161620417,-6.436793083639177,5.205005638578809
1576,1623073186.8748643,0.0,0.0,0.0,0.0,0.0,0.0,0.7893072506416249,0.019451793356758,-0.014086118758347579,1.2127653603270212,1.1360978160184185,1.205850276434283,-9.919301878178207,-17.082655937021723,-10.458715974638464,2.147343825933938,-7.111910959689608,8.183771494963365
1577,1623073186.9068646,0.0,0.0,0.0,0.0,0.0,0.0,0.7893490135760056,0.019491306711645853,-0.013883442080897796,1.2134992461576544,1.136805695683444,1.205424751375187,-6.832889145895154,-13.248377054741596,6.2940578985913875,2.4884495217641507,-0.01569407677615873,6.791549216207886
1578,1623073186.9375784,0.0,0.0,0.0,0.0,0.0,0.0,0.7893827524342534,0.019522900252200014,-0.0137213055244141,1.2140947990349993,1.137380144087258,1.205079195263205,-8.206626092603624,-11.101141143384512,0.8183148332112037,1.061472792688386,-1.7960993643191854,5.7850960314091715
1579,1623073186.966721,0.0,0.0,0.0,0.0,0.0,0.0,0.7894169267642792,0.019554471808330712,-0.013559166918786449,1.2146980226936723,1.1379620014971183,1.2047289640084082,-16.49249806553471,-11.798248329942846,1.1146374617642585,-2.76682145568173,-0.8099356219356687,5.598854003729636
1580,1623073186.9976764,0.0,0.0,0.0,0.0,0.0,0.0,0.7894428122493103,0.01957813662417077,-0.013437563716696063,1.215155475678442,1.1384032522686751,1.2044632147731331,-18.46448865912286,-13.672712196173986,2.0870606481533405,2.7291060459726175,-0.8391687170857092,6.839987493901452
1581,1623073187.0277286,0.0,0.0,0.0,0.0,0.0,0.0,0.78947773386508,0.019609687460051286,-0.013275475776603492,1.2157721548511657,1.1389980066942436,1.2041047038249244,-17.692792371708098,-15.493361737166252,6.022273938096372,-2.6117284918975163,1.1624078797523674,7.719846746121997
